date,url,x1,x2,label,tags,지점,평균기온..C.,최저기온..C.,최고기온..C.
2018-01-09,//image.musinsa.com/mfile_s01/_street_images/40168/280.street_img_view15a5f0c0924e2b.jpg?,0.008831595,-0.0023969860000000003,4,"['항공점퍼', '블랙', '아우터', '검정색', '스트리트', '힙합']",108,-4.2,-6.1,-1.2
2018-01-09,//image.musinsa.com/mfile_s01/_street_images/40957/280.street_img_view15a8267527a21c.jpg?,-0.02443902,-0.014934879,1,"['항공자켓', '블랙', '아우터', '검정색', '심플', '캐주얼']",108,-4.2,-6.1,-1.2
2018-01-09,//image.musinsa.com/mfile_s01/_street_images/44349/280.street_img_view15b024f42ee3d1.jpg?,0.013019291,0.017311788999999998,3,"['크롭티', '그레이', '상의', '회색', '스트리트', '힙합']",108,-4.2,-6.1,-1.2
2018-01-09,//image.musinsa.com/mfile_s01/_street_images/40162/280.street_img_view15a5ee7d8a6149.jpg?,-0.004115385,-0.010812381999999999,4,"['롱', '이지비지', '베이지', '롱코트']",108,-4.2,-6.1,-1.2
2018-01-10,//image.musinsa.com/mfile_s01/_street_images/40228/280.street_img_view15a6061d728ab8.jpg?20180124090446,0.008132298,-0.007093233000000001,4,"['패딩', '숏', '아우터', '체크', '스트리트', '힙합']",108,-7.5,-10.3,-4.8
2018-01-10,//image.musinsa.com/mfile_s01/_street_images/46017/280.street_img_view25b6bfc8b414df.jpg?,0.012472077,0.042573662000000005,3,"['티셔츠', '상의', '흰색', '스트리트', '힙합']",108,-7.5,-10.3,-4.8
2018-01-10,//image.musinsa.com/mfile_s01/_street_images/40227/280.street_img_view15a5f0aa7d7209.jpg?,-0.028023389,-0.011495098,1,"['더플코트', '핑크', '아우터', '분홍색', '심플', '캐주얼']",108,-7.5,-10.3,-4.8
2018-01-11,//image.musinsa.com/mfile_s01/_street_images/40267/280.street_img_view15a6072651818f.jpg?,-0.024463354,-0.015040471000000001,1,"['플리스자켓', '블랙', '아우터', '검정색', '심플', '캐주얼']",108,-11.1,-13.6,-7.4
2018-01-11,//image.musinsa.com/mfile_s01/_street_images/46584/280.street_img_view15b96342dae51b.jpg?,-0.016848735,0.053025591,3,"['화이트', '셔츠', '상의', '흰색']",108,-11.1,-13.6,-7.4
2018-01-14,//image.musinsa.com/mfile_s01/_street_images/44816/280.street_img_view15b1662a4f168c.jpg?20180605102915,0.013679098999999998,0.011162726999999999,3,"['원피스', '블루', '상의', '파랑색']",108,0.6,-4.4,5.4
2018-01-16,//image.musinsa.com/mfile_s01/_street_images/46040/280.street_img_view15b72b8bb337f7.jpg?20180807222548,-0.021697569,0.00723677,2,"['슬리브리스', 'TOP', '상의', '검정색', '심플', '캐주얼']",108,3.5,0.1,6.8
2018-01-16,//image.musinsa.com/mfile_s01/_street_images/40401/280.street_img_view15a681ea63a525.jpg?,-0.035434228,-0.025564,1,"['롱코트', '브라운', '아우터', '갈색', '심플', '캐주얼']",108,3.5,0.1,6.8
2018-01-16,//image.musinsa.com/mfile_s01/_street_images/47722/280.street_img_view15be4f7db94e7b.jpg?20181113113128,0.009978735,-0.00085093,4,"['항공점퍼', '아우터', '검정색', '스트리트', '힙합']",108,3.5,0.1,6.8
2018-01-17,//image.musinsa.com/mfile_s01/_street_images/45502/280.street_img_view15b4c536e6983a.jpg?,-0.02665262,0.013966715,2,"['티셔츠', '상의', '검정색', '심플', '캐주얼']",108,4.5,2.4,8.7
2018-01-17,//image.musinsa.com/mfile_s01/_street_images/44024/280.street_img_view15af14b88a988a.jpg?,0.0024971579999999998,0.032183616,3,"['트랙탑', '화이트', '상의', '흰색', '섹시', '페미닌']",108,4.5,2.4,8.7
